"","DRA.Office","ID","State","Dem.2020.Pres.%","Rep.2020.Pres.%","Dem.Comp.%","Rep.Comp.%","2020.White.%","Dem-Rep.2020","Dem-Rep.Comp"
"39","Representative","12","CA",0.893165389423338,0.0860862003369748,0.897462538963234,0.0833907089117835,0.328706950647817,0.807079189086363,0.81407183005145
"40","Representative","13","CA",0.54283264478915,0.434480040879604,0.540161779461968,0.442197196046886,0.22231769938235,0.108352603909545,0.0979645834150826
"41","Representative","14","CA",0.716743510163076,0.26215293350795,0.708808111541185,0.271325207303684,0.255749154613545,0.454590576655125,0.437482904237501
"42","Representative","15","CA",0.777273167314909,0.203800618440459,0.77394455933655,0.209876543209877,0.285335244474072,0.57347254887445,0.564068016126674
"43","Representative","16","CA",0.754304816053862,0.224002261697215,0.742817943579467,0.237453368275012,0.434777280077172,0.530302554356647,0.505364575304455
"44","Representative","17","CA",0.727188415013845,0.253000914185778,0.730228705114436,0.250888761229196,0.208694529321933,0.474187500828067,0.47933994388524
"45","Representative","18","CA",0.709408847709774,0.268943531999776,0.710502138139698,0.270232958617737,0.183959193243935,0.440465315709998,0.440269179521961
"46","Representative","19","CA",0.686507994238911,0.29059070563646,0.674245893941063,0.304660007304814,0.4825013677501,0.395917288602451,0.369585886636249
"47","Representative","20","CA",0.364298657170583,0.613224479514051,0.342289171951375,0.640699216833536,0.49381562707183,-0.248925822343468,-0.298410044882162
"48","Representative","21","CA",0.59107578923241,0.388348187917096,0.585039596005968,0.399122001606794,0.17883907511027,0.202727601315314,0.185917594399174
"49","Representative","22","CA",0.552428349869341,0.423500605494062,0.55539093256572,0.425863212405989,0.157667590927162,0.128927744375279,0.129527720159731
"50","Representative","23","CA",0.438856177719393,0.53712261605949,0.417702676388498,0.56424846924425,0.397122875133776,-0.0982664383400971,-0.146545792855752
"51","Representative","24","CA",0.63351413496046,0.342896394602847,0.610661986644511,0.367671128868642,0.497259813607173,0.290617740357613,0.242990857775869
"52","Representative","25","CA",0.566757524005565,0.413679873025926,0.563872330793028,0.420392867023819,0.242943485494437,0.153077650979638,0.14347946376921
"53","Representative","26","CA",0.589455796695455,0.389692590674123,0.567813413727864,0.412517402408591,0.423853131202898,0.199763206021333,0.155296011319273
"54","Representative","27","CA",0.550877521905091,0.427248146379618,0.537270333353283,0.442822730265127,0.3376162646157,0.123629375525473,0.0944476030881561
"55","Representative","28","CA",0.659576594388444,0.320803487505267,0.649863820590872,0.331981197356176,0.272486412953842,0.338773106883177,0.317882623234696
"56","Representative","29","CA",0.745446872294136,0.232371410068906,0.776416707259998,0.203807176900962,0.213632300967323,0.51307546222523,0.572609530359036
"57","Representative","30","CA",0.722056704520609,0.259780252201561,0.752468127477076,0.229976766736735,0.556472154034272,0.462276452319048,0.52249136074034
"58","Representative","31","CA",0.644801198345762,0.334458953401283,0.653780031988505,0.326235705671545,0.149930935396204,0.310342244944479,0.32754432631696
"59","Representative","32","CA",0.694593331895799,0.287273203339186,0.704111111461922,0.27890896576547,0.524552894416884,0.407320128556613,0.425202145696452
"60","Representative","33","CA",0.615363520687991,0.361944773521712,0.619887632179396,0.360700704138963,0.175048664981551,0.253418747166279,0.259186928040433
"61","Representative","34","CA",0.809467413574618,0.167035778154127,0.841514143094842,0.138021995860558,0.109040061027275,0.642431635420491,0.703492147234284
"62","Representative","35","CA",0.628930610813358,0.349302381656967,0.639570413857359,0.341304587394933,0.148979653408785,0.279628229156391,0.298265826462426
"63","Representative","36","CA",0.710265752301124,0.269040129521949,0.70355747932976,0.277017849393278,0.554679092194391,0.441225622779175,0.426539629936482
"64","Representative","37","CA",0.856949797287151,0.124155363131288,0.880063465049903,0.104402666241203,0.131523585461469,0.732794434155864,0.775660798808701
"65","Representative","38","CA",0.640765845485865,0.338819670583793,0.646949674322672,0.333969736352797,0.134823675670397,0.301946174902072,0.312979937969874
"66","Representative","39","CA",0.619721635997646,0.358420829694159,0.616128551559706,0.36394297635605,0.194893398774109,0.261300806303487,0.252185575203656
"67","Representative","40","CA",0.499227588285717,0.4805319279208,0.465020920019825,0.515592042324139,0.485270946084812,0.0186956603649174,-0.0505711223043142
"68","Representative","41","CA",0.485713355013491,0.496644823636077,0.465862923321885,0.519078491713851,0.439859173233463,-0.0109314686225861,-0.053215568391966
"69","Representative","42","CA",0.717180860252202,0.258925548453964,0.725216193330145,0.252780568705823,0.180797850132913,0.458255311798238,0.472435624624322
"70","Representative","43","CA",0.807888087709448,0.170062649605485,0.831835274911414,0.150999570635224,0.069190263288624,0.637825438103963,0.68083570427619
"71","Representative","44","CA",0.72928631425118,0.247222355005907,0.748372710005244,0.23172080683616,0.125258756832566,0.482063959245273,0.516651903169084
"72","Representative","45","CA",0.521367688895858,0.459527116328039,0.522234169954291,0.459039857873935,0.252070065163713,0.0618405725678188,0.0631943120803559
"73","Representative","46","CA",0.641207976398946,0.337143262814142,0.656266291314774,0.323813992284433,0.148191166552057,0.304064713584804,0.332452299030341
"74","Representative","47","CA",0.544740133994009,0.433950776771302,0.52545487903634,0.454926485474238,0.50235488320438,0.110789357222707,0.0705283935621014
"75","Representative","48","CA",0.427127416109013,0.550429203754798,0.397684104388706,0.582554357075652,0.533005455981081,-0.123301787645785,-0.184870252686946
"76","Representative","49","CA",0.545830218610377,0.431736374783203,0.51968903820611,0.459657304957719,0.578529655274246,0.114093843827174,0.0600317332483908
"77","Representative","50","CA",0.653635876096175,0.322648002304079,0.626777640215561,0.352021712739968,0.547556273145343,0.330987873792097,0.274755927475593
"78","Representative","51","CA",0.624636406683353,0.35171751335994,0.604224692019282,0.373888591322978,0.456653314886158,0.272918893323412,0.230336100696304
"79","Representative","52","CA",0.673968649570407,0.305345313832229,0.689751242064587,0.291574661882418,0.133779215882562,0.368623335738178,0.39817658018217
"80","Representative","1","CO",0.795106825829476,0.182166416244472,0.764105586760049,0.199616300302799,0.544488537010506,0.612940409585004,0.56448928645725
"81","Representative","2","CO",0.686712201945299,0.287784604831641,0.650045861955514,0.307589156638518,0.760851853904561,0.398927597113658,0.342456705316996
"82","Representative","3","CO",0.446891628592019,0.529426465985165,0.433226997283555,0.526391307376193,0.667253682124894,-0.0825348373931463,-0.0931643100926377
"83","Representative","4","CO",0.394755468518565,0.580258834543534,0.359276511946094,0.602643088189935,0.75760119923413,-0.18550336602497,-0.243366576243841
"84","Representative","5","CO",0.430829954852427,0.531900536093958,0.388647110910153,0.560664292846512,0.656024408560732,-0.101070581241532,-0.172017181936359
"85","Representative","6","CO",0.605842611144838,0.367945888624574,0.561576179119903,0.397929393875496,0.558335330984188,0.237896722520264,0.163646785244407
"86","Representative","7","CO",0.556961227094718,0.415231700236799,0.517516439036565,0.438307588521216,0.748912632309681,0.141729526857918,0.0792088505153493
"87","Representative","8","CO",0.508056547845253,0.46259668734397,0.482913442162857,0.469969342011123,0.517244867417524,0.0454598605012833,0.0129441001517346
"88","Representative","1","CT",0.632870144012801,0.352070184016357,0.607713177528859,0.366262338910949,0.570392781919857,0.280799959996444,0.24145083861791
"89","Representative","2","CT",0.547212782417538,0.432489155217623,0.52421680785847,0.445514445007603,0.780240381148882,0.114723627199914,0.0787023628508676
"90","Representative","3","CT",0.592223263470806,0.394985136717175,0.581217756369762,0.399544640977048,0.607115471811134,0.197238126753631,0.181673115392714
"91","Representative","4","CT",0.649020220883364,0.337011906069645,0.606808044024178,0.37690964348809,0.569241904687953,0.312008314813719,0.229898400536088
"92","Representative","5","CT",0.546186435935034,0.438761347227974,0.521453481756173,0.455864732617994,0.633391524274497,0.10742508870706,0.0655887491381792
"93","Representative","1","FL",0.328879848038104,0.65104521055417,0.300331691335363,0.675741222668866,0.69409311498256,-0.322165362516066,-0.375409531333504
"94","Representative","2","FL",0.438628500903773,0.548252220559367,0.438245938464331,0.545377450535487,0.632815536757317,-0.109623719655595,-0.107131512071156
"95","Representative","3","FL",0.423540383403468,0.564201276656299,0.421289718663569,0.562927328742847,0.650486661180597,-0.140660893252831,-0.141637610079278
"96","Representative","4","FL",0.459231815176578,0.526073126005763,0.439757967795168,0.543418208925614,0.521219519487897,-0.0668413108291855,-0.103660241130446
"97","Representative","5","FL",0.413617570274319,0.570989508225841,0.377337979253563,0.602519210193561,0.646693213003805,-0.157371937951521,-0.225181230939998
"98","Representative","6","FL",0.376560113934796,0.612914013371904,0.374026671695827,0.608537000048577,0.713151357022234,-0.236353899437108,-0.23451032835275
"99","Representative","7","FL",0.465709030393273,0.521016674119388,0.448444017939327,0.526434768498183,0.614721906968218,-0.0553076437261148,-0.0779907505588553
"100","Representative","8","FL",0.405230587632848,0.581186288422231,0.390190684735091,0.587553671479891,0.715536887318469,-0.175955700789383,-0.1973629867448
"101","Representative","9","FL",0.58097327249404,0.407057045623613,0.588113115294671,0.392151214575666,0.300315514007028,0.173916226870428,0.195961900719005
"102","Representative","10","FL",0.651215755766589,0.334364054778881,0.638754852776941,0.3394479800039,0.354838206445222,0.316851700987709,0.299306872773041
"103","Representative","11","FL",0.440814319663783,0.549387153041992,0.4145442558297,0.569389173328898,0.593807241351965,-0.108572833378209,-0.154844917499198
"104","Representative","12","FL",0.350745121064698,0.637344125705978,0.353204112079817,0.622974847312229,0.752587357859445,-0.286599004641279,-0.269770735232412
"105","Representative","13","FL",0.459851624365819,0.527337535760829,0.451450612107999,0.525037208619822,0.739817295679655,-0.0674859113950097,-0.073586596511823
"106","Representative","14","FL",0.5881523236369,0.39699297038208,0.583830213841693,0.39558083191257,0.463903091569263,0.19115935325482,0.188249381929124
"107","Representative","15","FL",0.477383394347,0.508656172857905,0.465878676042758,0.512074210762555,0.510867488017098,-0.0312727785109052,-0.0461955347197978
"108","Representative","16","FL",0.449473768857936,0.538156936040802,0.427200300916933,0.551895838343477,0.598284498213127,-0.0886831671828662,-0.124695537426544
"109","Representative","17","FL",0.415649185053775,0.574875263332964,0.407865594454824,0.575328297186798,0.755355093009681,-0.159226078279188,-0.167462702731974
"110","Representative","18","FL",0.380339443158099,0.608131922028447,0.376649565341314,0.606377369246117,0.553021823377157,-0.227792478870348,-0.229727803904803
"111","Representative","19","FL",0.391166610137032,0.601350712158025,0.361180187410279,0.625303778724751,0.697397756951513,-0.210184102020992,-0.264123591314472
"112","Representative","20","FL",0.757333677060414,0.234692654032698,0.778842292259878,0.211634966406287,0.206230719130133,0.522641023027716,0.567207325853591
"113","Representative","21","FL",0.448676160979546,0.542920515560124,0.449676330404566,0.537575135126205,0.639349419737631,-0.0942443545805777,-0.0878988047216387
"114","Representative","22","FL",0.583917913290834,0.408094379397049,0.589064527363337,0.398955826016205,0.506553391747484,0.175823533893785,0.190108701347132
"115","Representative","23","FL",0.561986570685379,0.430340572258182,0.565234735125168,0.422951681913812,0.551736107048559,0.131645998427197,0.142283053211356
"116","Representative","24","FL",0.741124519326544,0.251474467712628,0.789531818382645,0.201742242382292,0.176186037562677,0.489650051613916,0.587789576000353
"117","Representative","25","FL",0.595342236888529,0.396625884648112,0.619767696690774,0.367563264622088,0.325355132010177,0.198716352240417,0.252204432068685
"118","Representative","26","FL",0.4050327682461,0.588030328193467,0.438843575395543,0.548583854216953,0.19399886378557,-0.182997559947366,-0.109740278821411
"119","Representative","27","FL",0.494635303397687,0.497826624337919,0.523772032657931,0.464619418566741,0.171703580635474,-0.0031913209402315,0.0591526140911897
"120","Representative","28","FL",0.464562730552043,0.527913915582259,0.510310747885584,0.475875700845766,0.150811015299894,-0.0633511850302158,0.0344350470398175
"121","Representative","1","GA",0.426383883736043,0.560226265729308,0.40981071058228,0.574093537444856,0.575891637706711,-0.133842381993265,-0.164282826862576
"122","Representative","2","GA",0.547355430960394,0.443609495956254,0.535877552764249,0.453637244011507,0.399419973155134,0.10374593500414,0.0822403087527415
"123","Representative","3","GA",0.343306837156279,0.644443982788305,0.320802194970365,0.662171626066789,0.64366857656678,-0.301137145632026,-0.341369431096424
"124","Representative","4","GA",0.78305044796808,0.20598394441997,0.757643294814853,0.226209596306313,0.258171433799264,0.577066503548109,0.53143369850854
"125","Representative","5","GA",0.826684824755528,0.161434056684582,0.800420019711451,0.181765986386203,0.357869244331407,0.665250768070946,0.618654033325248
"126","Representative","6","GA",0.418357061257404,0.565966188908195,0.368080834508805,0.606944191654912,0.637010936617804,-0.147609127650792,-0.238863357146107
"127","Representative","7","GA",0.622747478463472,0.364627977559091,0.581901663602041,0.396863564322681,0.29524777915589,0.258119500904381,0.18503809927936
"128","Representative","8","GA",0.35672774821568,0.633005224318811,0.337445338509868,0.650576967900616,0.579142792915246,-0.27627747610313,-0.313131629390748
"129","Representative","9","GA",0.304145738465562,0.683004817867359,0.275406573244774,0.70503706729164,0.647044908297468,-0.378859079401797,-0.429630494046866
"130","Representative","10","GA",0.376481891739521,0.610691589180834,0.354370722255211,0.628302653373754,0.635818515686774,-0.234209697441313,-0.273931931118542
"131","Representative","11","GA",0.415314285117537,0.568216944975302,0.379829040852575,0.595116069666469,0.613307159371459,-0.152902659857765,-0.215287028813894
"132","Representative","12","GA",0.443327153685495,0.544775068641025,0.423453430965604,0.562948756611695,0.521270728341105,-0.10144791495553,-0.139495325646091
"133","Representative","13","GA",0.796806016856972,0.193270589877674,0.781157045880307,0.205293055173201,0.163507973081945,0.603535426979298,0.575863990707106
"134","Representative","14","GA",0.306571654790182,0.68086859622885,0.287656511810411,0.694102924853121,0.680734772295085,-0.374296941438667,-0.40644641304271
"135","Representative","1","HI",0.638825620103622,0.344511944391803,0.664989157759398,0.305655235938669,0.147718527798236,0.294313675711819,0.359333921820729
"136","Representative","2","HI",0.63592358157111,0.340958893886661,0.653902976797237,0.306997651433165,0.284085358826467,0.294964687684448,0.346905325364073
"137","Representative","1","IA",0.475169252764812,0.504001794149391,0.470153357204684,0.500264408973593,0.8338331761921,-0.0288325413845787,-0.0301110517689092
"138","Representative","2","IA",0.46785491493275,0.51174321683344,0.455947945904567,0.51449859658076,0.859299714514618,-0.0438883019006908,-0.0585506506761929
"139","Representative","3","IA",0.488111263850407,0.491558581851248,0.471754439474956,0.498300866706435,0.788439861526097,-0.00344731800084042,-0.0265464272314789
"140","Representative","4","IA",0.360574172079716,0.620280209727526,0.353600815752308,0.6211332195497,0.826131925856741,-0.25970603764781,-0.267532403797392
"141","Representative","1","ID",0.295224988326657,0.676839417248844,0.290675105835708,0.671019151486961,0.800312760656536,-0.381614428922187,-0.380344045651253
"142","Representative","2","ID",0.369038314906595,0.598467880289745,0.357959829566103,0.592086098305676,0.777109095397438,-0.229429565383149,-0.234126268739573
"143","Representative","1","IL",0.704906060491309,0.281201819824401,0.696718457523264,0.253271275566838,0.360600097919931,0.423704240666908,0.443447181956427
"144","Representative","2","IL",0.692923292084164,0.292914924708561,0.681526129495552,0.273718009813556,0.333344390236136,0.400008367375602,0.407808119681996
"145","Representative","3","IL",0.697242345165288,0.282908988322536,0.678986714180579,0.273234690320332,0.390790749883571,0.414333356842752,0.405752023860247
"146","Representative","4","IL",0.722639378853318,0.258699845043025,0.707433477686401,0.244478612705891,0.234102937995985,0.463939533810293,0.46295486498051
"147","Representative","5","IL",0.689654400517342,0.292032184651354,0.64064958718166,0.317139631968157,0.713328123320733,0.397622215865989,0.323509955213503
"148","Representative","6","IL",0.545114307388711,0.436349018728215,0.514709427118605,0.437101846856671,0.720519532903352,0.108765288660495,0.0776075802619345
"149","Representative","7","IL",0.856261209645277,0.127942531885213,0.82400032647953,0.129819824109153,0.29480666120898,0.728318677760064,0.694180502370377
"150","Representative","8","IL",0.567779819373713,0.413671965157651,0.541508854539871,0.413348346811342,0.544271617682376,0.154107854216062,0.128160507728529
"151","Representative","9","IL",0.698444751199632,0.284872148820088,0.669130769552164,0.292767654098449,0.592278920545539,0.413572602379544,0.376363115453715
"152","Representative","10","IL",0.619839381822476,0.361199687311951,0.561023684831629,0.398116312744391,0.578921739684241,0.258639694510525,0.162907372087238
"153","Representative","11","IL",0.565969237401977,0.412968556534358,0.518169403053018,0.434226578859519,0.62977774298539,0.15300068086762,0.0839428241934994
"154","Representative","12","IL",0.277159097727101,0.704932658219923,0.31023697262161,0.649888022645927,0.868624092283564,-0.427773560492822,-0.339651050024318
"155","Representative","13","IL",0.544432400500458,0.432280680244433,0.534873884373469,0.418374022828313,0.644954005495723,0.112151720256025,0.116499861545156
"156","Representative","14","IL",0.547345229090742,0.432733961355979,0.52345077771704,0.425933840216005,0.588151157591382,0.114611267734764,0.0975169375010353
"157","Representative","15","IL",0.29598547161603,0.683433494197752,0.303905601556194,0.647637329256501,0.897219896587,-0.387448022581722,-0.343731727700307
"158","Representative","16","IL",0.381084016930741,0.596194328950818,0.358054262685889,0.591114201384947,0.848236048068337,-0.215110312020077,-0.233059938699058
"159","Representative","17","IL",0.527134587554269,0.449261336227689,0.510777728368479,0.440029556419661,0.67513095813055,0.0778732513265799,0.0707481719488179
"160","Representative","1","IN",0.533701599079531,0.45014323619884,0.564573027857329,0.409675214787816,0.593710167956103,0.0835583628806913,0.154897813069513
"161","Representative","2","IN",0.377888159669154,0.603582024376774,0.392238443334948,0.575768747322814,0.759475135520136,-0.22569386470762,-0.183530303987866
"162","Representative","3","IN",0.339789102086155,0.638768088376269,0.345285701136259,0.621321987788539,0.804853656822031,-0.298978986290114,-0.27603628665228
"163","Representative","4","IN",0.342941542738818,0.634286624480517,0.343346878172005,0.621093814158682,0.813758792063633,-0.291345081741699,-0.277746935986676
"164","Representative","5","IN",0.410264539941141,0.569649718983898,0.396198834861575,0.569848921805386,0.811204235841511,-0.159385179042757,-0.173650086943811
"165","Representative","6","IN",0.329748109920056,0.6490148674231,0.332715336453711,0.62994819632714,0.809699329795517,-0.319266757503045,-0.297232859873429
"166","Representative","7","IN",0.702910121718746,0.279232088709492,0.679047378820364,0.289839688345175,0.453001462963675,0.423678033009255,0.38920769047519
"167","Representative","8","IN",0.326639608784896,0.65496548957128,0.376494372721629,0.594619462264601,0.876931667610588,-0.328325880786384,-0.218125089542973
"168","Representative","9","IN",0.353931875702446,0.627824848860251,0.371853157666852,0.598376322137688,0.869620981818375,-0.273892973157805,-0.226523164470836
"169","Representative","1","KS",0.341181553083486,0.637088238470677,0.332002706120295,0.627210677132221,0.745538960066442,-0.295906685387191,-0.295207971011926
"170","Representative","2","KS",0.406875872858871,0.569988895835472,0.403855672232252,0.552769795572458,0.697791604830694,-0.1631130229766,-0.148914123340206
"171","Representative","3","KS",0.511591859076433,0.467090465764331,0.476605522987617,0.475677193465019,0.750398246354514,0.0445013933121019,0.00092832952259797
"172","Representative","4","KS",0.379684676225105,0.597144783549717,0.367420814479638,0.583259707044873,0.696212234672621,-0.217460107324612,-0.215838892565235
"173","Representative","1","KY",0.278651679007996,0.706396653918064,0.322462570098402,0.661127129404296,0.838365693573537,-0.427744974910068,-0.338664559305894
"174","Representative","2","KY",0.308616887029479,0.674352838189652,0.346735872998731,0.632546100056697,0.835419962395402,-0.365735951160173,-0.285810227057966
"175","Representative","3","KY",0.60233381157341,0.378850857416137,0.606608344926102,0.37495526280573,0.618747944333551,0.223482954157273,0.231653082120372
"176","Representative","4","KY",0.327435184765722,0.654478640085914,0.348998636686572,0.628922726370834,0.865603690145984,-0.327043455320192,-0.279924089684262
"177","Representative","5","KY",0.19704123579103,0.79029667047405,0.269301344429755,0.715574723853695,0.937023035448678,-0.59325543468302,-0.44627337942394
"178","Representative","6","KY",0.435274349933892,0.544771925958572,0.460741019635872,0.517992635750432,0.784862817788147,-0.10949757602468,-0.0572516161145606
"179","Representative","1","LA",0.293029543832919,0.688360040986905,0.277558681761401,0.699446046788445,0.670177052255149,-0.395330497153985,-0.421887365027044
"180","Representative","2","LA",0.755756496855555,0.227697734003261,0.736950492590446,0.241572839915004,0.270501612099181,0.528058762852294,0.495377652675442
"181","Representative","3","LA",0.303089850150361,0.679613690640148,0.284087412540636,0.693708277033806,0.644122250491127,-0.376523840489787,-0.40962086449317
"182","Representative","4","LA",0.371991321927487,0.612816364365309,0.358892769021263,0.624583709736136,0.556816469221326,-0.240825042437822,-0.265690940714873
"183","Representative","5","LA",0.344259255561609,0.641044803792648,0.334882218136275,0.647517121006209,0.579213347812701,-0.296785548231039,-0.312634902869934
"184","Representative","6","LA",0.322012065284684,0.659218171773452,0.319019010131502,0.660195132538203,0.624187961411179,-0.337206106488769,-0.3411761224067
"185","Representative","1","MA",0.596176073974186,0.380331849658822,0.554921725114721,0.420140371557619,0.694153011830706,0.215844224315364,0.134781353557102
"186","Representative","2","MA",0.640254271397235,0.333410476746292,0.58242370796823,0.390660622487532,0.707913573276695,0.306843794650943,0.191763085480698
"187","Representative","3","MA",0.624098066254049,0.351075372264802,0.567961996334092,0.406551065840463,0.606535382062778,0.273022693989246,0.161410930493629
"188","Representative","4","MA",0.630245271337841,0.346874529404594,0.575092857447808,0.402228578747385,0.779143083562603,0.283370741933248,0.172864278700423
"189","Representative","5","MA",0.743691509135834,0.234931409702921,0.682445669115691,0.297074611840544,0.645706509145424,0.508760099432914,0.385371057275148
"190","Representative","6","MA",0.626300799165012,0.351517617453375,0.559352662332787,0.417489301220166,0.766767677931535,0.274783181711637,0.141863361112621
"191","Representative","7","MA",0.851500515239065,0.13038077115167,0.814071812228681,0.168460746081966,0.38670109665575,0.721119744087395,0.645611066146715
"192","Representative","8","MA",0.66556357344609,0.312723328381813,0.601862410802999,0.377365414145064,0.663152827671674,0.352840245064278,0.224496996657935
"193","Representative","9","MA",0.579664780148019,0.398576404005224,0.51727736638146,0.461231119466933,0.829667572224882,0.181088376142795,0.0560462469145276
"194","Representative","1","MD",0.414822529275706,0.55932281385858,0.369174094566678,0.601392640961558,0.720520790736437,-0.144500284582874,-0.23221854639488
"195","Representative","2","MD",0.589495900641286,0.382881625943664,0.525346711494011,0.441015269314282,0.593789644911312,0.206614274697622,0.0843314421797297
"196","Representative","3","MD",0.611836018580215,0.358889117919169,0.535104245699883,0.430150976530865,0.570192022370431,0.252946900661045,0.104953269169018
"197","Representative","4","MD",0.892256146632286,0.086231872156618,0.873498016088603,0.105508866716374,0.106563004086548,0.806024274475668,0.76798914937223
"198","Representative","5","MD",0.670005534298337,0.307382563143481,0.609108472977155,0.364474130963219,0.437277396884492,0.362622971154855,0.244634342013936
"199","Representative","6","MD",0.535885244235737,0.438180252552535,0.489434092233213,0.480128368134574,0.600897351014662,0.0977049916832022,0.00930572409863872
